date,10m_u_component_of_wind_min,10m_u_component_of_wind_mean,10m_u_component_of_wind_max,10m_v_component_of_wind_min,10m_v_component_of_wind_mean,10m_v_component_of_wind_max,2m_temperature_min,2m_temperature_mean,2m_temperature_max,2m_dewpoint_temperature_min,2m_dewpoint_temperature_mean,2m_dewpoint_temperature_max,surface_solar_radiation_downwards_min,surface_solar_radiation_downwards_mean,surface_solar_radiation_downwards_max,total_cloud_cover_min,total_cloud_cover_mean,total_cloud_cover_max,utci_min,utci_mean,utci_max
1990-04-10,-1.5638287,-0.23062901,1.4219536,1.0014687,1.9331454,2.5817318,299.73016,304.4637,309.7196,290.32007,294.0216,296.17816,-1.25,969451.5,3242278.2,0.17923483,0.3539627,0.75644505,294.68704,298.8121337890625,304.09427
1990-04-11,-1.7723727,-0.48737764,1.1326231,0.84064555,1.7837677,2.4092896,300.06766,304.63443,309.61963,291.38727,294.39743,296.33063,-1.25,937085.5,3117950.2,0.42842206,0.5572424,0.80631113,296.07748,301.0898844401042,307.57605
1990-04-12,-0.93048835,0.06461531,1.2070158,1.3192986,1.9210728,2.5451057,300.0517,304.2539,308.78464,291.88882,294.27835,296.28986,-1.25,939493.75,3087932.2,0.7578382,0.91817015,0.9952445,297.17636,301.4447835286458,306.92508
1990-04-13,-1.400511,-0.1511811,1.1502912,1.2169228,1.9048079,2.1918316,299.80768,304.7985,309.89804,291.162,293.75806,295.91104,-1.25,1000732.75,3303074.8,0.50818145,0.76604754,0.9651994,297.62393,302.15252685546875,308.28107
1990-04-14,-1.6952474,0.0455472,1.100948,1.2238377,1.5072421,1.766639,299.59122,304.62894,310.47305,291.07346,293.85425,295.52908,-1.25,996092.5,3448443.0,0.51634794,0.6137109,0.7239961,297.06934,302.98046875,310.66376
1990-04-15,-1.9938511,-0.20022857,1.0141937,0.8443895,1.5982357,2.6340144,299.0446,303.7849,309.38638,292.66824,294.6049,295.76834,-1.25,982370.75,3430394.5,0.5249773,0.7752514,0.909519,296.63815,303.7566731770833,312.22617
1990-04-16,-2.1763203,-0.57489216,0.91691405,0.200249,1.4021572,2.303025,299.12225,303.5437,309.2989,292.764,294.7473,295.84702,-1.25,956457.7,3271001.5,0.22789016,0.5897109,0.7913368,296.96594,304.2072347005208,312.09494
1990-04-17,-1.6108177,-0.6921034,0.10727014,0.45698243,1.5537958,2.5238535,299.30048,303.30704,308.14294,293.1877,294.99814,296.59637,-1.25,985238.7,3353978.8,0.29781398,0.69429237,0.93495315,296.81143,304.60288492838544,312.7264
1990-04-18,-1.7777859,-0.2940278,1.1047454,0.2914479,1.5474558,2.3691516,299.23242,304.33936,310.05646,290.97012,294.19702,296.08054,-1.25,1002646.0,3354518.5,0.06703583,0.22498518,0.38414812,297.94568,304.67490641276044,312.7498
1990-04-19,-0.028096562,1.6063385,2.810494,-0.70442665,1.4033333,2.696988,299.71988,305.1678,311.2588,290.3169,294.11703,296.44232,-1.25,1102640.5,3545862.0,0.021432536,0.14895113,0.36301044,297.3621,303.76739501953125,312.01587
1990-04-20,0.82033956,2.228086,3.8454096,-1.1034601,0.51015884,1.8349218,299.66064,305.76343,312.99622,286.11536,291.2493,295.63846,-1.25,1126844.4,3658934.8,0.0052289646,0.056855768,0.103617035,297.20712,302.93898518880206,310.0468
1990-04-21,0.56883883,1.8823029,3.8962474,-1.4554802,0.061514705,1.1262167,299.24228,305.23807,311.98166,285.33493,290.1179,293.637,-1.25,1127356.5,3686148.2,0.009216731,0.0901572,0.2174961,296.96094,303.2929280598958,309.9215
1990-04-22,-0.8318644,0.7324691,2.7843275,-0.96209145,0.50828004,1.5273448,299.0304,305.4488,312.00165,285.85675,290.15707,293.49823,-1.25,1092829.1,3655087.2,0.002504213,0.04175517,0.107665084,297.2687,303.705810546875,311.03076
1990-04-23,-0.9422805,0.42996207,2.2063127,0.67443335,1.3404168,1.7984121,299.1657,305.27,311.27374,287.78976,291.59683,294.13443,-1.25,1056469.6,3518763.8,0.0023779944,0.08782259,0.16722597,297.3608,304.81459554036456,312.96408
1990-04-24,-1.9999143,-0.4862889,1.2623011,1.3758359,2.0338428,2.4870536,299.58597,305.28683,311.3287,289.87247,292.9203,295.17996,-1.25,1060795.4,3400460.2,0.019400056,0.13810992,0.32417625,297.31122,304.1659342447917,313.36935
1990-04-25,-2.2151163,-0.39768896,1.2148896,1.7949725,2.2678165,2.976706,299.20746,304.90707,310.49094,289.7546,293.03467,295.2728,-1.25,1073747.2,3505159.5,0.04836691,0.1360731,0.25724557,297.6738,304.6068522135417,313.12347
1990-04-26,-1.9174237,-0.5408433,1.1433171,1.8486792,2.0837781,2.4427733,299.09863,304.14526,309.84344,290.81876,293.85443,296.1332,-1.25,1103352.4,3649649.8,0.044614878,0.14794137,0.38857374,297.37732,304.1222737630208,312.09918
1990-04-27,-2.4396722,-1.0117544,0.25979814,2.164592,2.6197453,3.380266,298.66162,304.00198,310.39685,289.09213,293.332,296.3863,-1.25,1070766.0,3556364.2,0.017805614,0.14790376,0.42741376,297.13235,303.25750732421875,310.8733
1990-04-28,-1.9665501,-0.725399,0.63592356,2.138853,2.690054,3.2401042,299.07028,304.28134,310.0302,290.142,293.41724,296.16592,-1.25,983543.5,3215010.2,0.044924762,0.14027,0.3992361,296.29614,302.7290852864583,310.3992
1990-04-29,-2.5245574,-0.84439015,1.025604,1.9514793,2.4547794,3.161605,299.58524,303.9045,309.1845,291.78714,294.73572,296.9571,-1.25,1002979.5,3362318.8,0.23140158,0.3436984,0.50959224,296.1929,302.806884765625,310.36926
1990-04-30,-2.2233868,-0.68418336,0.111045405,1.2437453,2.1258464,2.7721572,298.86157,303.1805,308.50583,292.11777,294.9388,296.73447,-1.25,945127.44,3167145.0,0.17554466,0.49856934,0.79402584,296.8599,302.2983805338542,309.37967
1990-05-01,-1.3878704,-0.33511782,0.5079055,0.4749403,1.3839746,2.2841501,298.58032,302.39072,306.9379,293.0822,295.08514,296.0546,-1.25,987693.5,3331609.0,0.5939953,0.7069705,0.84263355,296.69525,302.87237548828125,309.38766
1990-05-02,-1.6221913,-0.4365917,1.0599561,0.6334511,1.5187349,2.2727702,298.4803,303.58023,308.08527,292.85577,294.90805,296.16235,-1.25,1028411.94,3435778.2,0.4970337,0.6188367,0.7532365,296.63055,303.233154296875,310.4488
1990-05-03,-1.5796019,-0.40028262,0.7174814,0.42692348,1.631031,2.2991726,299.25003,303.45657,308.56757,292.9427,294.9764,296.32837,-1.25,961147.3,3189189.2,0.41776755,0.6821931,0.89074385,296.58853,303.31884765625,310.7022
1990-05-04,-1.8768909,-0.5701466,0.4609899,0.19295712,1.3873491,2.3246684,299.37146,303.40524,308.0409,293.26648,295.1293,296.35306,-1.25,989427.44,3241006.2,0.65430355,0.7801134,0.87465113,296.8433,304.1447347005208,312.1833
1990-05-05,-3.2586038,-1.7188293,-0.37749386,-0.9892692,0.42735586,1.4277089,298.8049,302.9707,307.98325,293.45526,295.23175,296.79718,-1.25,918939.8,3110182.0,0.4707529,0.73621327,0.99776256,296.91672,303.36138916015625,311.72964
1990-05-06,-3.5813687,-2.4121788,-0.4962279,-1.9393015,-0.7934687,0.42645237,299.12415,303.02277,307.3538,293.42636,295.35437,296.89844,-1.25,597937.25,1878195.9,0.8361216,0.933636,0.99964786,296.83035,303.4350992838542,311.0055
1990-05-07,-3.8588443,-2.7732925,-1.2540977,-2.5323226,-1.515685,-0.46130916,297.76712,300.17447,302.49268,295.17578,295.6102,296.29047,-1.25,318794.03,1361992.1,0.98900896,0.9976236,0.99983054,297.61246,303.47381591796875,309.83926
1990-05-08,-1.8028064,-1.031859,0.6501139,-3.931848,-3.1908405,-2.2412539,297.6168,299.2576,301.02853,294.19382,295.08932,295.91684,-1.25,452853.1,1672898.8,0.9983162,0.9997627,1.0,297.7027,304.3207600911458,312.24643
1990-05-09,-1.5057417,-0.020633884,1.3969917,-4.5575705,-2.1338127,1.6591817,298.1656,300.6233,302.9371,292.85434,294.20203,295.51236,-1.25,406889.1,1425250.6,0.994038,0.99878556,1.0,296.3647,303.1702067057292,311.85333
1990-05-10,0.0213641,1.1233679,2.5720265,1.5805986,2.4153125,3.1778302,297.61844,299.81223,303.11444,294.19144,295.44962,296.29367,-1.25,530637.7,1786111.1,0.9996207,0.99992037,1.0,296.16827,300.3128662109375,306.94925
1990-05-11,-0.5823066,0.58124405,1.5729024,1.6162823,2.4861324,3.3330612,297.66187,300.39868,304.07568,295.8545,296.76147,297.63586,-1.25,503731.66,1755335.9,0.9990429,0.99967784,1.0,295.88394,301.3537190755208,308.65155
1990-05-12,-0.70208377,0.6590395,1.6775676,1.2615763,1.7393564,2.0839033,297.76025,300.0911,302.83035,295.53818,296.14734,296.5846,-1.25,599311.06,1922500.0,0.99646217,0.9989829,1.0,295.89444,301.21372477213544,309.03473
1990-05-13,0.36240286,1.9442118,3.020103,0.97667575,1.6098372,2.1867068,298.13123,301.2283,304.6402,295.01465,295.9006,296.53894,-1.25,758591.25,2561549.5,0.98396724,0.99464375,1.0,295.69934,300.1728108723958,306.58664
1990-05-14,0.57562554,2.3119385,3.643263,0.08639167,0.9987281,2.099752,299.0733,302.5439,306.3435,294.07806,295.1024,296.20734,-1.25,987615.5,3232110.5,0.90140766,0.98029494,1.0,295.62378,299.9595540364583,306.22964
1990-05-15,0.9924674,2.6236875,4.318723,-0.7010198,0.12457985,0.7785381,299.46408,303.49515,307.9562,292.87665,294.1271,295.34927,-1.25,958879.8,3254395.2,0.7890044,0.94519067,0.99909914,295.98215,300.66359456380206,307.2361
1990-05-16,0.86185664,2.4130306,3.483574,-1.072187,-0.3158267,0.48610637,299.71375,303.74387,308.28757,293.4518,294.33792,295.3882,-1.25,979384.5,3123044.2,0.55178404,0.7469179,0.94191474,294.9743,299.73504638671875,305.8944
1990-05-17,1.2353855,2.4826815,4.0945377,-1.6590871,-0.5914195,0.3855824,299.42548,303.2479,308.00772,293.34467,294.59427,295.98264,-1.25,947538.25,3187208.0,0.35697532,0.63822496,0.8726802,294.58502,299.72524007161456,307.80734
1990-05-18,0.983973,2.2449257,3.3131096,-1.1841596,-0.12955642,0.70307887,299.51303,303.22284,307.8833,294.77682,296.53296,297.9612,-1.25,807638.0,2935096.8,0.6348423,0.7639342,0.8695286,294.46292,299.5530192057292,307.02295
1990-05-19,1.2692751,2.627613,4.0109277,-1.4773958,-0.19545567,1.179108,299.66766,303.1644,307.18817,296.26282,297.02274,298.25165,-1.25,768568.0,2631528.8,0.8349747,0.9065163,0.96581864,294.4808,300.5157063802083,307.85947
1990-05-20,1.8013843,3.0481293,4.4131455,-1.7777137,-0.61020654,0.12335473,299.2049,302.53806,306.48953,295.92587,296.66974,297.60095,-1.25,872343.2,2906114.0,0.9016651,0.94301105,0.9867724,295.41516,300.3041585286458,305.92413
1990-05-21,1.451965,2.9185774,4.2709036,-1.325713,-0.48559156,0.2520422,299.14294,302.43353,307.27737,294.91562,295.856,296.5541,-1.25,926850.5,2938085.8,0.6614166,0.8063245,0.9127728,295.5152,301.0942789713542,308.3273
1990-05-22,1.3558605,2.6749876,4.120293,-1.8771359,-0.42531976,0.70551074,299.4352,302.73215,307.48682,294.33044,295.84528,296.66107,-1.25,1022729.2,3350456.2,0.42703027,0.50992125,0.6765124,295.85773,301.24294026692706,307.637
1990-05-23,0.7430857,2.1613667,3.8117185,-1.6352507,-0.078363486,1.4632512,298.4705,303.21548,308.26868,295.7686,296.3806,297.5913,-1.25,947890.2,3148992.0,0.24227862,0.41137233,0.76407576,295.52393,301.7580973307292,309.12143
1990-05-24,-0.24954551,1.8448758,3.8923655,-1.4472028,0.088158466,1.6035287,298.3881,302.23767,307.43445,295.91586,296.88696,298.2965,-1.25,931543.8,3193494.0,0.63537216,0.70517653,0.851399,295.56387,302.1988525390625,310.15042
1990-05-25,-0.16517822,1.3711478,2.9932792,-1.4303503,0.28779912,2.1227326,298.96475,302.50314,306.64276,296.1081,296.89172,298.47147,-1.25,907188.3,3051397.2,0.4002504,0.49665284,0.79180425,295.41498,301.70477294921875,309.1296
1990-05-26,0.9356839,2.0059338,2.854398,-0.56455487,0.3132134,1.1571962,298.25137,301.71933,306.36783,296.321,296.9341,297.58408,-1.25,839380.2,2640966.2,0.42397305,0.60551566,0.77436495,295.5655,300.53965250651044,307.4508
1990-05-27,2.4016724,2.8087387,3.4101026,-1.0313314,0.30987582,1.3331611,298.88846,301.73508,305.6796,295.98312,296.46658,296.9536,-1.25,890954.3,2937732.0,0.5619255,0.70141125,0.76544374,295.6342,301.74167887369794,308.5478
1990-05-28,2.7001767,3.488602,4.192383,-1.0515689,0.16385074,1.3416128,298.7188,301.90073,305.8935,295.19434,296.36243,297.1677,-1.25,868447.94,2803684.2,0.4268601,0.56500936,0.671883,296.3427,301.13580322265625,307.75742
1990-05-29,2.3929615,3.2849252,4.514571,-1.8774621,-0.14068584,0.7958253,298.56683,301.8173,305.72345,295.12805,295.785,296.28357,-1.25,841835.94,2686274.0,0.45914626,0.5957639,0.74451077,296.1538,301.0504557291667,308.27124
1990-05-30,2.4053304,3.3488452,4.412866,-0.31451538,0.7046921,1.4147488,299.01837,302.51718,306.19672,295.32294,296.08405,296.94717,-1.25,838818.7,2492303.8,0.44654328,0.58927244,0.7212588,295.68817,300.7740071614583,307.5736
1990-05-31,2.086499,3.426614,5.0844336,-0.032046583,0.50467294,0.90569973,299.40482,303.21655,307.5672,294.34448,295.25046,296.27585,-1.25,983947.25,3229474.5,0.47325474,0.6377408,0.79109,295.5242,300.9384765625,307.55087
1990-06-01,1.6899914,3.1164067,4.4100127,-1.2458829,-0.08639934,0.6612957,299.37418,303.64877,307.81546,293.32843,294.51166,295.62894,-1.25,988251.94,3244086.2,0.44269,0.7334582,0.96245027,295.46585,300.85251871744794,307.81448
1990-06-02,2.0970716,3.4475987,4.7968984,-1.4136574,-0.31229237,0.663539,299.74786,303.9285,307.6871,292.48856,293.94638,295.67743,-1.25,982143.3,3111028.5,0.61647373,0.88495445,0.9924331,295.18658,300.00315348307294,307.22928
1990-06-03,1.346055,2.8988,4.6347632,-1.253501,0.05750319,1.4875513,299.94897,303.58716,308.5736,293.87225,294.84778,295.8908,-1.25,848961.0,2772647.0,0.7096723,0.87678975,0.9891976,295.11478,300.37644449869794,308.33542
1990-06-04,1.7070497,3.1130188,4.5352216,-0.455891,0.21248786,1.0667945,299.0794,302.54294,307.433,295.052,295.87186,296.57492,-1.25,812814.0,2540621.5,0.9336962,0.9801312,0.99744266,295.50797,300.4989013671875,306.4026
1990-06-05,1.4540435,2.7393277,4.2268057,-1.3760637,-0.15487406,0.74968225,298.99738,302.43805,306.5491,295.06647,295.81577,296.8197,-1.25,849130.7,2834436.2,0.689317,0.86622596,0.98758674,296.44672,301.5303955078125,309.0569
1990-06-06,1.487382,2.8523986,4.433028,-0.68651223,-0.069817655,0.63269365,299.37018,302.9093,306.7939,293.4199,294.9075,295.73444,-1.25,894709.75,2980763.5,0.8200939,0.9206183,0.9813835,296.74326,302.0445556640625,309.8562
1990-06-07,1.2240782,2.4816017,3.8235993,-1.123364,-0.12192494,0.82903016,299.49237,303.3496,307.75995,293.694,295.09836,296.4423,-1.25,715576.8,2511113.2,0.7613513,0.87308615,0.96282506,296.40906,300.7712809244792,307.2994
1990-06-08,1.1264349,2.5137784,3.461932,-1.2118521,-0.12676276,0.6812976,299.0009,302.62073,306.63748,295.05896,295.93884,296.86023,-1.25,506119.72,1794464.0,0.945361,0.9697868,0.99400836,294.6215,299.6571044921875,306.4748
1990-06-09,2.4530869,3.2717888,4.4764037,-1.7181901,-0.6380114,0.29858392,298.47882,300.70776,303.18442,295.07358,295.78162,296.4111,-1.25,675182.06,2448466.5,0.95891815,0.99399024,0.9998582,294.72983,299.5485026041667,305.09726
1990-06-10,2.3020022,3.3523314,4.460105,-2.328209,-0.89679503,-0.08736974,298.8826,302.1456,306.4411,294.56912,295.17316,295.78552,-1.25,648841.8,2256684.2,0.92041135,0.960741,0.99847716,294.817,299.5785725911458,306.4835
1990-06-11,2.4097703,3.4284484,4.8697085,-0.85349643,0.11413964,0.9123609,297.9793,301.23874,305.83914,295.00925,295.69476,296.36575,-1.25,501495.62,1598238.9,0.9906624,0.9965407,1.0,293.81805,298.91455078125,305.48413
1990-06-12,2.441842,3.314432,4.1775026,-0.8194763,0.31742728,0.93010134,297.9454,300.83252,303.86642,295.5403,296.0815,296.58124,-1.25,436348.88,1459439.6,0.9848835,0.99763244,1.0,293.52475,296.572265625,301.10828
1990-06-13,2.4224732,3.2342098,4.103271,-1.0669826,-0.20435305,0.662104,298.05875,299.8629,302.35175,295.26056,296.0686,296.90967,-1.25,509384.84,1859237.6,0.9843268,0.99737024,1.0,293.48767,298.4102376302083,305.2495
1990-06-14,2.4388452,3.5248182,4.4828887,-2.114636,-0.684432,0.22303784,298.32227,300.74405,303.69058,295.5445,296.0862,296.80472,-1.25,393484.4,1415978.1,0.99240386,0.9977314,1.0,293.8673,298.2506917317708,304.91556
1990-06-15,2.2971692,3.4837334,4.1819572,-0.67645884,0.41899845,1.4309452,298.0676,300.25687,302.38745,295.34433,296.3591,297.01056,-1.25,604373.6,2305278.8,0.8463442,0.9594722,0.9995991,293.78632,297.9111735026042,304.746
1990-06-16,3.2550554,4.340606,5.561448,-0.5156611,0.7104514,1.7300926,298.22015,300.8245,304.06757,294.72723,295.7628,296.39038,-1.25,726389.75,2551768.2,0.7053178,0.83958215,0.9183311,293.76175,299.26171875,306.58676
1990-06-17,4.0911922,5.0271635,6.7158694,0.4217264,1.037417,1.6936694,298.67642,301.2701,304.39374,293.9853,294.74857,295.2561,-1.25,740550.5,2551758.8,0.7963208,0.8912692,0.9850059,294.37003,299.337646484375,306.27203
1990-06-18,3.7148397,4.981335,6.663801,-0.17014968,0.63496,1.2472645,299.32574,302.15247,305.48035,293.6434,294.33182,295.19,-1.25,562067.56,2005191.1,0.9263358,0.9769911,0.999974,294.21442,299.2725423177083,306.12225
1990-06-19,3.126233,4.500567,6.284172,-0.37536177,0.47207686,1.2937771,298.91772,301.50464,304.67426,294.07938,294.8883,295.3417,-1.25,609416.94,2189446.8,0.9683093,0.9899084,0.9998775,294.0351,299.4368082682292,306.79892
1990-06-20,2.4069388,4.055775,5.869296,-1.007836,0.05853652,0.9809993,298.79266,301.74594,305.07358,293.74323,295.0169,295.55844,-1.25,732938.75,2409829.5,0.9706748,0.9924949,1.0,293.33835,297.98952229817706,304.84314
1990-06-21,2.4605272,4.052665,5.692206,-1.1994644,-0.093880266,0.7838692,298.72964,301.88882,305.6634,294.31378,295.23984,295.75427,-1.25,798934.25,2518833.2,0.96786773,0.98559165,0.9977653,292.98962,297.0809326171875,304.3123
1990-06-22,2.6950061,4.1256623,5.565216,-0.6718778,0.14060129,0.78522825,298.99374,302.56302,306.19696,294.63455,295.28885,295.8055,-1.25,889450.25,2874795.5,0.7993741,0.91116834,0.9933212,292.8169,297.06931559244794,303.18057
1990-06-23,3.4968789,4.5396514,5.877768,-0.62845296,-0.006093666,0.5497651,298.938,303.01678,306.85306,294.0218,294.98483,295.53033,-1.25,803203.0,2502967.2,0.95890677,0.99427396,1.0,293.26553,298.0201009114583,304.9254
1990-06-24,3.033735,4.2041326,5.679066,-0.640931,0.1402872,0.8094087,299.24622,302.42648,306.2275,293.7284,294.37012,295.1669,-1.25,653669.5,2053232.2,0.9922235,0.99834657,1.0,293.62247,299.67950439453125,307.27777
1990-06-25,3.0767174,3.9598255,5.5004816,-0.85327905,0.019104825,0.5067751,298.62653,301.60458,305.41025,293.3913,294.44662,295.09155,-1.25,701772.0,2195951.2,0.91443425,0.97685164,0.9997699,293.98657,300.2711588541667,307.1334
1990-06-26,2.2525892,3.4502265,5.03476,-0.20719244,0.5120164,1.0377578,298.56268,301.94666,305.29913,293.90305,294.8785,295.5546,-1.25,579645.06,1820300.6,0.91750866,0.967597,0.99996656,293.97717,300.8812255859375,308.46527
1990-06-27,2.5091949,3.519433,5.0149064,0.15350792,0.8190565,1.3073896,298.84213,301.53073,305.21167,294.3987,295.40134,296.08197,-1.25,681669.0,2368706.0,0.994258,0.9987286,1.0,294.72162,301.62099202473956,309.54178
1990-06-28,2.920862,3.7185776,4.9640355,1.1796118,1.4215819,1.6590583,299.02396,302.137,306.2768,294.2746,295.176,295.77884,-1.25,633468.5,2052351.9,0.95114154,0.98196095,0.9998489,295.3292,301.9552815755208,309.6189
1990-06-29,2.9572856,3.9309845,5.5318117,0.9334247,1.4577659,1.8740522,299.01804,302.17935,305.71564,294.1649,295.00998,295.6654,-1.25,700159.3,2201832.0,0.8795741,0.9654011,0.9992807,295.8128,302.3222249348958,310.03595
1990-06-30,2.9529042,4.245211,6.2143965,0.69742155,1.2408127,1.5977119,298.963,302.0593,305.96747,293.93787,294.76007,295.349,-1.25,659482.94,2029457.4,0.9567377,0.9758137,0.991762,295.6158,301.8755289713542,309.64267
1990-07-01,3.0306132,4.522969,6.600569,0.23237012,0.87647057,1.5078866,299.13556,301.9514,305.07162,294.31192,294.89432,295.42288,-1.25,521818.16,1767355.2,0.98958486,0.99635714,0.9998959,296.23367,301.9326578776042,309.63077
1990-07-02,2.8210595,4.4725785,6.609604,0.39063817,1.0927714,2.0802574,298.69217,301.4301,304.63788,293.71344,294.52,295.1075,-1.25,735634.2,2584518.0,0.9786348,0.99579495,1.0,296.08054,302.11517333984375,310.43103
1990-07-03,3.5248373,4.578657,6.5158496,0.55200124,1.0012647,1.5436717,298.27597,301.54767,305.24747,293.00476,294.05228,294.7945,-1.25,535143.8,1886805.6,0.91574407,0.9826953,0.99989986,296.44846,302.0128173828125,310.7241
1990-07-04,2.4745967,3.7128868,5.613847,0.70752215,1.1479716,1.4891169,298.2627,301.6613,305.28693,293.9084,294.49924,295.01562,-1.25,636264.8,2073341.4,0.8633302,0.9610791,0.9999899,296.14902,302.20680745442706,310.69614
1990-07-05,1.2466894,2.6500347,4.7002873,0.65931326,1.3492203,1.9527297,298.5416,301.9452,305.94708,293.88757,295.15903,296.2718,-1.25,639006.56,2016525.1,0.9457068,0.9896953,0.99999404,296.253,302.6238199869792,310.68353
1990-07-06,0.6239771,1.7884139,3.249264,0.80291426,1.5040026,1.8166705,297.6882,300.9537,304.7206,295.19543,295.94656,296.5478,-1.25,493919.72,1666602.8,0.9359776,0.98581725,0.9998643,296.7224,303.147705078125,311.54953
1990-07-07,0.8940788,1.8590385,2.941391,0.9078742,1.5388657,1.9072859,297.30075,299.95706,303.63803,295.19745,296.04504,296.84674,-1.25,611344.56,2154519.2,0.9871844,0.9968732,0.99996203,296.46188,302.0205485026042,309.74924
1990-07-08,2.089525,3.3047607,4.2157874,0.7693544,1.1626096,1.5057666,297.3436,299.75906,302.34753,294.5223,295.15042,295.58896,-1.25,561375.25,2045761.0,0.93486965,0.9797922,0.99825656,295.82782,300.7384033203125,307.6168
1990-07-09,2.2929091,3.488582,5.029519,0.25487626,0.8446781,1.229872,297.69583,300.7594,303.93433,294.25543,294.8961,295.6055,-1.25,558701.94,2087144.1,0.95618236,0.99052095,0.9996389,295.68677,300.2116292317708,307.04437
1990-07-10,2.6486084,3.8018305,5.42859,-0.29194754,0.7181451,1.2405089,298.3476,300.93738,304.3916,294.39774,294.96753,295.61215,-1.25,508162.1,1600874.0,0.9479088,0.9875713,0.9994706,296.23056,299.594482421875,304.41772
1990-07-11,2.558747,4.106454,5.7297235,-0.7500877,0.4562621,1.6326599,297.42224,300.16907,303.46295,293.79953,294.6099,295.8821,-1.25,331825.53,1010628.6,0.9559183,0.98453164,0.99811953,295.5062,299.7250569661458,306.01718
1990-07-12,3.8017442,4.39335,5.413382,-0.044524636,0.6203746,1.1047906,297.2561,298.5959,300.3872,293.9828,294.553,295.15628,-1.25,577902.8,2209513.8,0.99748564,0.9992953,0.999979,294.76636,299.0308837890625,304.85587
1990-07-13,3.1750586,4.507676,6.5981593,-1.2356774,0.03424863,0.86054605,297.3855,300.48276,303.63818,293.5634,294.19678,294.64066,-1.25,466654.1,1557614.5,0.964281,0.9880228,1.0,293.8092,298.61850992838544,305.31607
1990-07-14,3.241559,4.152237,5.5449886,-0.51319665,0.12205124,0.6073643,297.72885,300.39932,303.6589,294.20154,294.89047,295.36447,-1.25,459727.4,1718907.8,0.97456187,0.99258447,0.9999395,291.7701,295.2414957682292,299.7437
1990-07-15,2.4737885,3.7188027,5.1857967,-0.64222485,0.26742533,1.1830765,297.1572,299.50378,303.00803,294.68118,295.16965,295.8686,-1.25,582195.4,1969493.0,0.9004429,0.97122645,0.99974924,291.7308,293.46742757161456,296.61874
1990-07-16,2.5236604,3.62605,4.813006,0.39842293,0.76032996,1.2229316,297.32657,300.31866,303.88208,293.97772,294.59717,295.1784,-1.25,630625.8,2114985.5,0.8728208,0.95341617,0.994794,291.87573,293.778564453125,297.4476
1990-07-17,2.7156198,3.853861,5.5441546,0.07170653,0.8795162,1.4515814,297.78757,300.18448,303.09045,294.3834,294.84512,295.37546,-1.25,566815.3,1964019.4,0.93485725,0.9669845,0.9938882,291.84738,295.0242106119792,300.88177
1990-07-18,2.1265104,3.688082,5.6124187,-0.40899417,0.6077465,1.5845922,297.77975,300.41232,302.794,294.42673,294.85416,295.21255,-1.25,569707.44,1873184.9,0.94799817,0.9723289,0.9964967,292.72183,298.1783040364583,304.5799
1990-07-19,2.274892,3.7093174,5.079498,-0.26505613,0.75141543,1.7463685,297.79828,300.69107,303.75134,293.95782,294.73218,295.4227,-1.25,453389.16,1537267.9,0.9661227,0.9936219,0.999339,293.08133,298.857177734375,305.0442
1990-07-20,3.1350067,4.2578163,5.5662775,0.08631923,0.6150851,1.0713756,297.166,300.32285,303.63766,293.86072,294.40857,294.9892,-1.25,500085.4,1798135.1,0.9749935,0.9930155,1.0,293.5899,298.5408121744792,304.4235
1990-07-21,4.3671074,5.024161,6.3259907,-0.36797205,0.22454523,0.7752907,297.15604,299.74277,302.75336,293.76196,294.22775,294.68167,-1.25,433913.84,1639222.9,0.9753213,0.9924206,1.0,293.4224,297.484375,303.62485
1990-07-22,3.7960591,4.8650284,6.0588927,-1.0489559,-0.17416723,0.60850954,297.30594,299.26596,301.37662,293.9051,294.59973,295.1712,-1.25,499230.66,1692835.0,0.95379716,0.9893324,0.99863595,293.50632,297.4081217447917,303.058
1990-07-23,3.501984,4.778008,6.400795,-0.9436625,0.24488157,1.35221,297.289,300.0444,303.38467,293.64093,294.25552,294.9442,-1.25,767207.3,2483080.0,0.97328126,0.99348706,0.99996024,293.7455,298.5222981770833,304.9018
1990-07-24,2.9642816,4.4059124,6.7555943,0.42026588,0.9328883,1.3603679,297.47116,300.84592,305.43674,292.69568,293.7044,294.28503,-1.25,803241.06,2635618.5,0.70866233,0.8363282,0.99593896,294.0223,300.1444091796875,306.58453
1990-07-25,3.0218728,4.521141,6.4862385,-0.8356945,-0.022244832,0.7182642,297.68213,301.53506,305.33466,292.6157,293.63568,294.4562,-1.25,878044.44,2747349.2,0.48905402,0.7845521,0.95082104,294.7973,300.989013671875,307.48535
1990-07-26,2.7287562,4.0709977,5.652419,-2.1617575,-0.6364612,0.39095712,298.1736,302.0696,306.0238,292.71088,293.67126,294.49927,-1.25,886246.2,2886211.2,0.3884577,0.6593166,0.83556443,295.52304,301.1286214192708,307.93652
1990-07-27,2.134274,3.504686,5.088062,-1.430209,-0.24739595,0.4331462,298.3971,302.41467,306.77625,292.51956,293.86563,294.86847,-1.25,865104.2,2784092.8,0.8328993,0.95567745,1.0,295.20694,300.7353108723958,307.50784
1990-07-28,1.529505,3.0166748,4.308917,-1.2148238,0.09247308,0.76526266,298.52826,302.3665,307.03455,292.15427,293.84912,294.7878,-1.25,886222.25,2820071.5,0.9638581,0.992177,1.0,294.65997,299.5064697265625,304.967
